file_path,open_file,file_name,owner,extension,size,modification_time,access_time,creation_time,parent_directory,permissions,is_file,is_symlink,absolute_path,metadata
tests\__pycache__\test_rtf_processor.cpython-310-pytest-7.4.0.pyc,True,test_rtf_processor.cpython-310-pytest-7.4.0.pyc,AD/BLUO,.pyc,2212,1707158626.128939,1709231375.2397008,1707158626.128939,tests\__pycache__,666,True,False,C:\Users\BLUO\Downloads\report\tests\__pycache__\test_rtf_processor.cpython-310-pytest-7.4.0.pyc,{'message': 'This is a generic processor. Limited functionality available. File was not opened'}
tests\__pycache__\test_temp_processor.cpython-310-pytest-7.4.0.pyc,True,test_temp_processor.cpython-310-pytest-7.4.0.pyc,AD/BLUO,.pyc,1045,1706643222.3430285,1706643244.2781894,1706643222.3430285,tests\__pycache__,666,True,False,C:\Users\BLUO\Downloads\report\tests\__pycache__\test_temp_processor.cpython-310-pytest-7.4.0.pyc,{'message': 'This is a generic processor. Limited functionality available. File was not opened'}
tests\__pycache__\test_test.cpython-310-pytest-7.4.0.pyc,True,test_test.cpython-310-pytest-7.4.0.pyc,AD/BLUO,.pyc,1035,1706643148.9282722,1706643148.9282722,1706643148.9282722,tests\__pycache__,666,True,False,C:\Users\BLUO\Downloads\report\tests\__pycache__\test_test.cpython-310-pytest-7.4.0.pyc,{'message': 'This is a generic processor. Limited functionality available. File was not opened'}
tests\__pycache__\test_tif_processor.cpython-310-pytest-7.4.0.pyc,True,test_tif_processor.cpython-310-pytest-7.4.0.pyc,AD/BLUO,.pyc,2657,1707158626.1418917,1709231375.24836,1707158626.1418917,tests\__pycache__,666,True,False,C:\Users\BLUO\Downloads\report\tests\__pycache__\test_tif_processor.cpython-310-pytest-7.4.0.pyc,{'message': 'This is a generic processor. Limited functionality available. File was not opened'}
tests\__pycache__\test_transcription_decorator.cpython-310-pytest-7.4.0.pyc,True,test_transcription_decorator.cpython-310-pytest-7.4.0.pyc,AD/BLUO,.pyc,3360,1709209149.6009135,1709231375.2554193,1709209149.6009135,tests\__pycache__,666,True,False,C:\Users\BLUO\Downloads\report\tests\__pycache__\test_transcription_decorator.cpython-310-pytest-7.4.0.pyc,{'message': 'This is a generic processor. Limited functionality available. File was not opened'}
tests\__pycache__\test_txt_processor.cpython-310-pytest-7.4.0.pyc,True,test_txt_processor.cpython-310-pytest-7.4.0.pyc,AD/BLUO,.pyc,2680,1707158626.292624,1709231375.2623534,1707158626.292624,tests\__pycache__,666,True,False,C:\Users\BLUO\Downloads\report\tests\__pycache__\test_txt_processor.cpython-310-pytest-7.4.0.pyc,{'message': 'This is a generic processor. Limited functionality available. File was not opened'}
tests\__pycache__\test_xlsx_processor.cpython-310-pytest-7.4.0.pyc,True,test_xlsx_processor.cpython-310-pytest-7.4.0.pyc,AD/BLUO,.pyc,4257,1707158626.3085637,1709231375.2694163,1707158626.3075666,tests\__pycache__,666,True,False,C:\Users\BLUO\Downloads\report\tests\__pycache__\test_xlsx_processor.cpython-310-pytest-7.4.0.pyc,{'message': 'This is a generic processor. Limited functionality available. File was not opened'}
tests\__pycache__\test_xml_processor.cpython-310-pytest-7.4.0.pyc,True,test_xml_processor.cpython-310-pytest-7.4.0.pyc,AD/BLUO,.pyc,2647,1707158626.32152,1709231375.2764134,1707158626.32152,tests\__pycache__,666,True,False,C:\Users\BLUO\Downloads\report\tests\__pycache__\test_xml_processor.cpython-310-pytest-7.4.0.pyc,{'message': 'This is a generic processor. Limited functionality available. File was not opened'}
tests\__pycache__\test_zip_processor.cpython-310-pytest-7.4.0.pyc,True,test_zip_processor.cpython-310-pytest-7.4.0.pyc,AD/BLUO,.pyc,5779,1707158626.33647,1709231375.284416,1707158626.33647,tests\__pycache__,666,True,False,C:\Users\BLUO\Downloads\report\tests\__pycache__\test_zip_processor.cpython-310-pytest-7.4.0.pyc,{'message': 'This is a generic processor. Limited functionality available. File was not opened'}
tests\__pycache__\__init__.cpython-310.pyc,True,__init__.cpython-310.pyc,AD/BLUO,.pyc,141,1706124001.5939949,1709231387.7674391,1706124001.5939949,tests\__pycache__,666,True,False,C:\Users\BLUO\Downloads\report\tests\__pycache__\__init__.cpython-310.pyc,{'message': 'This is a generic processor. Limited functionality available. File was not opened'}
